"Cursus","Cursusnaam","Collegejaar","Medewerker"
"201000257","Excellence Stream, Literatuuropdracht","2015","M7692419"
"201000259","Capita Selecta SET","2015","M7640015"
"201000259","Capita Selecta SET","2015","M7644236"
"201000259","Capita Selecta SET","2015","M7645325"
"201000259","Capita Selecta SET","2015","M7648295"
"201000259","Capita Selecta SET","2015","M7686788"
"201000259","Capita Selecta SET","2015","M7693720"
"201000261","Onderzoek in de Wiskunde Toppers 2naar1","2015","M7641244"
"201000262","Surgical Navigation Technology","2015","M7641078"
"201000262","Surgical Navigation Technology","2015","M7699243"
"201000264","Capita Selecta SFI","2015","M7642220"
"201000271","Basic Course I","2015","M7642599"
"201000271","Basic Course I","2015","M7680361"
"201000272","Basic Course II","2015","M7642599"
"201000272","Basic Course II","2015","M7680361"
"201000280","Public Law I","2015","M7642599"
"201000280","Public Law I","2015","M7680361"
"201000281","Public Law II","2015","M7642599"
"201000281","Public Law II","2015","M7680361"
"201000282","Administrative Law I","2015","M7642599"
"201000282","Administrative Law I","2015","M7680361"
"201000283","Administrative Law II","2015","M7642599"
"201000283","Administrative Law II","2015","M7680361"
"201000284","Sociology / Pol. Sociology - Elective I","2015","M7642599"
"201000284","Sociology / Pol. Sociology - Elective I","2015","M7680361"
"201000285","Sociology / Pol. Sociology - Elective II","2015","M7642599"
"201000285","Sociology / Pol. Sociology - Elective II","2015","M7680361"
"201000286","Sociology / Pol Sociology - Elective III","2015","M7642599"
"201000286","Sociology / Pol Sociology - Elective III","2015","M7680361"
"201000287","Sociology / Pol. Sociology - Elective IV","2015","M7642599"
"201000287","Sociology / Pol. Sociology - Elective IV","2015","M7680361"
"201000295","Statistics II","2015","M7642599"
"201000295","Statistics II","2015","M7680361"
"201000296","Social Scientific Methodology I","2015","M7642599"
"201000296","Social Scientific Methodology I","2015","M7680361"
"201000297","Social Scientific Methodology II","2015","M7642599"
"201000297","Social Scientific Methodology II","2015","M7680361"
"201000298","Electronic Data Processing I + II","2015","M7642599"
"201000298","Electronic Data Processing I + II","2015","M7680361"
"201000304","Capita Selec QTM","2015","M7643206"
"201000308","CS Photo Catalytic Synthesis","2015","M7642220"
"201000308","CS Photo Catalytic Synthesis","2015","M7692766"
"201000310","Masterthese GG","2015","M7690314"
"201000317","Vrije Bahelorthese Psychologie","2015","M7645900"
"201000318","2e Oriënterende Praktijkstage CW","2015","M7648006"
"201000319","2e Oriënterende Praktijkstage CW","2015","M7648006"
"201000320","Capita Selecta Bachelor IO","2015","M7640198"
"201000320","Capita Selecta Bachelor IO","2015","M7640743"
"201000320","Capita Selecta Bachelor IO","2015","M7640853"
"201000320","Capita Selecta Bachelor IO","2015","M7641281"
"201000320","Capita Selecta Bachelor IO","2015","M7641462"
"201000320","Capita Selecta Bachelor IO","2015","M7642490"
"201000320","Capita Selecta Bachelor IO","2015","M7643450"
"201000320","Capita Selecta Bachelor IO","2015","M7645289"
"201000320","Capita Selecta Bachelor IO","2015","M7645325"
"201000320","Capita Selecta Bachelor IO","2015","M7647476"
"201000320","Capita Selecta Bachelor IO","2015","M7648330"
"201000320","Capita Selecta Bachelor IO","2015","M7648958"
"201000320","Capita Selecta Bachelor IO","2015","M7649248"
"201000320","Capita Selecta Bachelor IO","2015","M7660404"
"201000320","Capita Selecta Bachelor IO","2015","M7665471"
"201000320","Capita Selecta Bachelor IO","2015","M7665495"
"201000320","Capita Selecta Bachelor IO","2015","M7681246"
"201000320","Capita Selecta Bachelor IO","2015","M7682800"
"201000320","Capita Selecta Bachelor IO","2015","M7683652"
"201000320","Capita Selecta Bachelor IO","2015","M7684157"
"201000320","Capita Selecta Bachelor IO","2015","M7686618"
"201000320","Capita Selecta Bachelor IO","2015","M7686799"
"201000320","Capita Selecta Bachelor IO","2015","M7687168"
"201000320","Capita Selecta Bachelor IO","2015","M7687836"
"201000320","Capita Selecta Bachelor IO","2015","M7688348"
"201000320","Capita Selecta Bachelor IO","2015","M7688863"
"201000320","Capita Selecta Bachelor IO","2015","M7692387"
"201000320","Capita Selecta Bachelor IO","2015","M7692618"
"201000321","Design Engineering - Capita Selecta","2015","M7681343"
"201000321","Design Engineering - Capita Selecta","2015","M7682800"
"201000321","Design Engineering - Capita Selecta","2015","M7683652"
"201100008","Transport Modeling","2015","M7640124"
"201100008","Transport Modeling","2015","M7684381"
"201100008","Transport Modeling","2015","M7697515"
"201100009","Transport Research Project","2015","M7640124"
"201100009","Transport Research Project","2015","M7697515"
"201100010","Intelligent Transport Systems","2015","M7692541"
"201100012","Mathematical Optimization in Transport","2015","M7640452"
"201100012","Mathematical Optimization in Transport","2015","M7640874"
"201100013","Rail Transport","2015","EXTERN"
"201100013","Rail Transport","2015","M7640124"
"201100014","Group Dynamics and Interventions","2015","M7696160"
"201100014","Group Dynamics and Interventions","2015","M7699454"
"201100015","Leiderschap en ethiek","2015","M7681441"
"201100022","Cyber-crime Science","2015","M7646349"
"201100022","Cyber-crime Science","2015","M7688558"
"201100023","Security and Privacy in Mobile Systems","2015","M7692898"
"201100028","Information and Decision Making","2015","M7640158"
"201100028","Information and Decision Making","2015","M7682358"
"201100029","Enterprise Systems & Bus. Intelligence","2015","M7682958"
"201100029","Enterprise Systems & Bus. Intelligence","2015","M7685576"
"201100033","Managing People in a Global Context","2015","M7660742"
"201100033","Managing People in a Global Context","2015","M7688058"
"201100049","Business Process Management","2015","M7640249"
"201100049","Business Process Management","2015","M7685576"
"201100049","Business Process Management","2015","M7686213"
"201100051","Information Services","2015","M7641953"
"201100054","Supply Chain Management and Innovation","2015","M7692040"
"201100059","Financal Man. of Innovative Enterprises","2015","M7642351"
"201100059","Financal Man. of Innovative Enterprises","2015","M7687008"
"201100073","Economic Methods Sustainability Asses.","2015","M7641964"
"201100073","Economic Methods Sustainability Asses.","2015","M7680348"
"201100074","Nanophotonics","2015","M7647924"
"201100074","Nanophotonics","2015","M7647973"
"201100074","Nanophotonics","2015","M7648732"
"201100075","Nanophotonics Experiments","2015","M7647924"
"201100075","Nanophotonics Experiments","2015","M7648732"
"201100075","Nanophotonics Experiments","2015","M7692773"
"201100076","Deliberative Governance of Know. & Inn.","2015","M7648308"
"201100077","Policy Analysis in Public and Tech. Dom.","2015","M7685514"
"201100077","Policy Analysis in Public and Tech. Dom.","2015","M7690145"
"201100079","Public and private Policing","2015","M7642305"
"201100081","Public Safety & Public Safety Governance","2015","M7642305"
"201100081","Public Safety & Public Safety Governance","2015","M7643827"
"201100092","Filos. reflecties over wereldbeschouwing","2015","M7665581"
"201100093","God en Natuur - de geschiedenis van ver.","2015","M7665579"
"201100096","Confrontaties - de wereld beschouwd in p","2015","M7665579"
"201100096","Confrontaties - de wereld beschouwd in p","2015","M7665581"
"201100108","Programmeren","2015","M7641655"
"201100125","Traffic Psychology","2015","M7648691"
"201100126","Human Computer Interaction","2015","M7692184"
"201100127","Filosofie van de psychologie","2015","EXTERN"
"201100127","Filosofie van de psychologie","2015","M7698500"
"201100128","Diagnostics and Interventions in Educati","2015","M7647383"
"201100128","Diagnostics and Interventions in Educati","2015","M7696243"
"201100129","Nano Devices","2015","M7643650"
"201100130","Brief Internship PoT","2015","M7646848"
"201100131","Intro to Mathematics and Modelling","2015","M7646667"
"201100131","Intro to Mathematics and Modelling","2015","M7683058"
"201100133","Master's Thesis PoT","2015","M7685857"
"201100134","Master's Thesis STS","2015","M7685857"
"201100137","Philosophy of engineering: Ethics","2015","M7660871"
"201100146","Cryogenic Science and Technology","2015","M7640831"
"201100146","Cryogenic Science and Technology","2015","M7640861"
"201100146","Cryogenic Science and Technology","2015","M7641414"
"201100146","Cryogenic Science and Technology","2015","M7665047"
"201100146","Cryogenic Science and Technology","2015","M7680394"
"201100170","International Study Tour IO","2015","M7641956"
"201100170","International Study Tour IO","2015","M7645325"
"201100170","International Study Tour IO","2015","M7648330"
"201100170","International Study Tour IO","2015","M7665471"
"201100172","De Maakbare Mens BMT Mod 1","2015","EXTERN"
"201100172","De Maakbare Mens BMT Mod 1","2015","M7641014"
"201100172","De Maakbare Mens BMT Mod 1","2015","M7641928"
"201100172","De Maakbare Mens BMT Mod 1","2015","M7642835"
"201100172","De Maakbare Mens BMT Mod 1","2015","M7646848"
"201100172","De Maakbare Mens BMT Mod 1","2015","M7647354"
"201100172","De Maakbare Mens BMT Mod 1","2015","M7686441"
"201100172","De Maakbare Mens BMT Mod 1","2015","M7686943"
"201100172","De Maakbare Mens BMT Mod 1","2015","M7694541"
"201100172","De Maakbare Mens BMT Mod 1","2015","M7696605"
"201100172","De Maakbare Mens BMT Mod 1","2015","M7697778"
"201100174","Research Topics in Marketing Communicat.","2015","M7648006"
"201100179","Graduation Project","2015","M7641774"
"201100179","Graduation Project","2015","M7641837"
"201100179","Graduation Project","2015","M7642709"
"201100179","Graduation Project","2015","M7647083"
"201100179","Graduation Project","2015","M7691934"
"201100188","Assignment International Study Tour TM","2015","M7641136"
"201100188","Assignment International Study Tour TM","2015","M7643301"
"201100188","Assignment International Study Tour TM","2015","M7647645"
"201100188","Assignment International Study Tour TM","2015","M7648843"
"201100188","Assignment International Study Tour TM","2015","M7687535"
"201100188","Assignment International Study Tour TM","2015","M7687794"
"201100188","Assignment International Study Tour TM","2015","M7689431"
"201100188","Assignment International Study Tour TM","2015","M7690252"
"201100189","Capita Selecta BES","2015","M7687560"
"201100190","Capita Selecta NI","2015","M7689628"
"201100190","Capita Selecta NI","2015","M7692397"
"201100192","EPD Research","2015","EXTERN"
"201100192","EPD Research","2015","M7648958"
"201100193","Keuzeruimte B3 Psychologie","2015","M7688900"
"201100194","EPD Design","2015","M7648958"
"201100194","EPD Design","2015","M7688863"
"201100203","Research Orientation","2015","M7687163"
"201100207","Scheidingsmethoden excl. Practicum","2015","M7643229"
"201100223","Research project for Exchange Students","2015","M7641010"
"201100223","Research project for Exchange Students","2015","M7642220"
"201100223","Research project for Exchange Students","2015","M7642940"
"201100223","Research project for Exchange Students","2015","M7644010"
"201100223","Research project for Exchange Students","2015","M7644141"
"201100223","Research project for Exchange Students","2015","M7648048"
"201100223","Research project for Exchange Students","2015","M7649508"
"201100223","Research project for Exchange Students","2015","M7681458"
"201100223","Research project for Exchange Students","2015","M7687015"
"201100223","Research project for Exchange Students","2015","M7695968"
"201100227","Adapterende botten BMT Mod 4","2015","M7640859"
"201100227","Adapterende botten BMT Mod 4","2015","M7641014"
"201100227","Adapterende botten BMT Mod 4","2015","M7641041"
"201100227","Adapterende botten BMT Mod 4","2015","M7641163"
"201100227","Adapterende botten BMT Mod 4","2015","M7641244"
"201100227","Adapterende botten BMT Mod 4","2015","M7641930"
"201100227","Adapterende botten BMT Mod 4","2015","M7641988"
"201100227","Adapterende botten BMT Mod 4","2015","M7648843"
"201100227","Adapterende botten BMT Mod 4","2015","M7649501"
"201100227","Adapterende botten BMT Mod 4","2015","M7660253"
"201100227","Adapterende botten BMT Mod 4","2015","M7686441"
"201100227","Adapterende botten BMT Mod 4","2015","M7693257"
"201100229","Entertainment Education for Create","2015","M7642074"
"201100229","Entertainment Education for Create","2015","M7642931"
"201100229","Entertainment Education for Create","2015","M7643179"
"201100229","Entertainment Education for Create","2015","M7698198"
"201100249","Capita Selecta Signals and Systems","2015","M7640859"
"201100254","Adv. Comp. Vision & Pattern Recognition","2015","M7647139"
"201100254","Adv. Comp. Vision & Pattern Recognition","2015","M7682816"
"201200006","Quantitative Evaluation of Embedded Syst","2015","M7681158"
"201200008","Accounting & Financial Management","2015","M7661799"
"201200008","Accounting & Financial Management","2015","M7692038"
"201200008","Accounting & Financial Management","2015","M7693709"
"201200010","Global Strategy & Marketing","2015","M7641909"
"201200010","Global Strategy & Marketing","2015","M7681210"
"201200010","Global Strategy & Marketing","2015","M7693831"
"201200011","Business Ethics & Corporate Governance","2015","M7640024"
"201200011","Business Ethics & Corporate Governance","2015","M7692038"
"201200012","International Business Development","2015","M7648397"
"201200012","International Business Development","2015","M7689037"
"201200013","Innovation and Change Management","2015","M7646440"
"201200013","Innovation and Change Management","2015","M7683492"
"201200013","Innovation and Change Management","2015","M7693283"
"201200015","Bachelor Thesis IBA","2015","M7643268"
